,tac0,tac1,tac2,tac3,sigma0,sigma1,sigma2,sigma3
210,0.50863695,0.68523026,0.45982438,0.5800814,1.2295859,1.4665127,1.5220543,1.3508555
211,0.6341109,0.64381516,0.5749052,0.6180958,1.5205323,1.4282885,1.394034,1.541969
212,0.67544407,0.8077649,0.85891724,0.99670076,1.5679675,1.8796235,1.7676743,1.7390696
213,0.59557354,0.53557944,0.6334283,0.58077514,1.291403,1.2223263,1.3787416,1.3876753
214,0.49820042,0.557794,0.5089063,0.59245193,1.1168677,1.1559362,1.1544534,1.4767107
215,0.5866513,0.5788039,0.46991777,0.58846843,1.5498911,1.5041327,1.3791691,1.5685226
216,1.0224807,0.93467623,0.75362074,0.9060395,1.5676847,1.795612,1.5953099,2.3073025
217,0.8259532,0.72334474,0.9724014,0.7307391,1.7637072,1.8174957,1.9901501,1.8601965
218,0.8211424,0.8105493,0.76546127,0.69025517,1.5491048,1.5906277,1.6478539,1.9534376
219,0.6790807,0.8082715,0.6062887,0.7719188,1.6058983,1.7814189,1.5607948,1.9883231
220,0.8784145,0.9603533,0.9334075,0.9672353,1.823618,2.3134468,1.656827,2.0366673
221,1.1723648,1.0957737,1.0737089,0.9151791,2.5696318,2.7646248,2.3706589,1.883996
222,0.97219837,0.72300637,0.6801523,0.8579015,2.4261084,1.8084588,1.4022988,2.4376621
223,0.81687355,0.7264005,0.85819405,0.6779869,1.5993654,2.2797978,1.7048149,1.7620144
224,0.7499937,0.8127424,0.8797518,0.741254,1.7618976,1.3955024,2.111326,1.6043769
225,0.7750237,0.69919443,0.5918989,0.68038964,1.8973728,1.2377893,1.6136743,1.6486038
226,0.6717936,0.7671449,0.8303193,1.0066999,1.7472578,1.3785877,1.8430568,2.8449311
227,0.77751493,0.72632,0.6713754,0.7162576,1.752889,1.614758,1.4191637,1.2908175
228,1.0147121,1.0518768,1.1958365,1.06628,2.2201562,1.732086,2.7335045,1.6471466
229,0.5079994,0.5615666,0.518818,0.6364553,1.9254998,1.356799,1.1929481,1.5724182
230,0.6365663,0.8308488,0.60534006,0.70509815,1.3552977,1.6669235,1.4511495,1.6079879
231,0.66676843,0.7128241,0.6798574,0.78605306,1.9747875,1.7673968,1.6860312,1.7441088
232,0.6054807,0.8037362,0.66324985,0.79365605,1.5083307,2.1387756,2.1696353,2.0661232
233,0.5364773,0.7332717,0.39544916,0.64651537,1.5730838,1.8635315,1.6948118,2.1800168
234,0.72964025,0.71868277,0.7321805,0.73385334,1.7460977,1.6297807,1.6069434,1.6213771
235,0.6370567,0.7298511,0.78113043,0.60400355,1.5951823,1.5930065,1.932152,1.4537102
236,0.43354154,0.5739356,0.5413715,0.56343645,1.3199192,1.3450449,1.5945092,1.3583537
237,0.6583935,0.78310055,0.7856143,0.79522246,1.4125329,1.8264368,1.8413016,1.9638017
238,0.7541435,0.7187406,0.5543926,0.63527346,1.6509517,1.4881842,1.3836094,1.3839267
239,0.6777848,0.83236516,0.6952232,0.7849313,1.767485,2.0451994,1.4959943,1.7640481
240,0.66590285,0.77773917,0.6614592,0.60488,1.7280192,1.7825118,1.3492355,1.9733703
241,0.99317193,1.1416026,0.9923371,1.0845671,1.915704,2.2699802,1.9590648,2.2399712
242,0.948544,0.7967205,0.91488343,0.8500706,1.800535,2.0101054,2.4286046,1.8896385
243,1.088269,0.91981006,0.9764685,1.0126026,2.31733,2.062812,1.9611362,1.7943633
244,0.92506945,1.1475785,0.9308057,0.93788546,1.962029,2.3145297,1.732922,2.3059852
245,0.9969573,0.959677,0.93697953,0.8257218,1.9160322,1.8970714,1.9097208,1.4996005
246,1.2264223,1.293052,1.3643064,1.2509636,2.1669083,2.6985054,2.349314,2.771642
247,0.67971194,0.7243432,0.69512445,0.77002186,1.5181652,1.4353029,1.5477115,1.7178715
248,1.0661274,1.0559872,0.9754878,1.0755302,1.8144143,1.7569082,1.7768638,1.8048072
249,0.7448915,0.6555829,0.61847913,0.5731017,2.0479286,1.8983626,1.4217017,1.4445893
250,1.0177659,1.257117,1.0785028,0.8543403,2.005244,3.036742,2.146326,1.7611753
251,0.8473742,0.80514693,0.73408616,0.6770793,1.6814944,1.5606152,2.0847552,1.7301308
252,0.8253894,0.87185895,1.0198627,0.7015065,1.6316056,2.2445333,2.0513473,1.8483819
253,0.9764237,1.0145127,0.96582294,0.88901854,1.7780808,1.9552817,1.7141544,2.1026998
254,0.9914721,0.96656567,0.8528232,1.0946659,1.953538,1.8537369,2.034801,2.680147
255,0.7043185,0.8027637,0.90639764,0.77824724,1.8208901,1.536049,2.3446245,1.5977371
256,0.58924663,0.70733845,0.70552963,0.74512494,1.3745372,1.5734757,1.5830846,1.6702443
257,0.37656116,0.4223187,0.42193496,0.3983873,1.3297052,1.0359966,1.4488281,1.6241112
258,0.68833566,0.44499576,0.45348835,0.24443972,2.0416248,2.3225667,2.270031,1.948638
259,0.86926425,0.88129354,1.0261528,0.940008,1.7669475,1.6600416,2.1158545,1.9252081
260,0.91018105,0.74953985,0.83515483,0.803664,2.3978276,2.0713146,1.8155369,1.665256
261,1.0515335,0.8963058,0.94355524,0.77699256,2.3850927,2.1267357,2.1535053,1.9015762
262,0.64817977,0.5934231,0.53044164,0.70334554,1.723545,1.7667767,1.5370554,2.149927
263,0.80402327,0.85264605,0.7359917,0.9577241,1.8614113,1.92002,1.7058427,2.0865958
264,0.88215643,1.0039365,0.75905126,0.9244044,1.8604785,1.8665096,1.5904713,1.8451021
265,1.3536055,1.2806835,1.2592009,1.3490813,2.6967418,2.4327164,2.848773,2.3078344
266,1.0306262,1.038444,1.0725775,1.0780185,1.8599072,1.9551617,1.9893411,2.1661491
267,1.0750009,0.97622615,1.0137641,1.1102458,2.1607044,2.595052,2.0665264,1.8811936
268,0.99221337,0.9569296,0.9123881,1.0164233,1.9876943,1.7970806,1.8986838,2.0429065
269,1.1102177,1.015964,0.8456687,0.9961921,2.133181,1.9816791,1.9547001,2.078739
270,1.0895486,1.167104,1.0378026,1.115544,1.898396,2.3060231,2.1229446,2.075703
271,1.2219813,1.4602101,1.0894879,1.0585511,1.9267838,2.6788821,2.510452,1.9545392
272,0.80039394,0.76770747,0.8615596,0.7577615,1.7719572,1.6076779,1.9462746,1.5142179
273,0.6241882,0.642848,0.7605401,0.61141014,1.4597865,1.3984772,1.8482957,1.390839
274,1.1075948,1.0479896,1.0013798,1.0149271,2.1588445,1.8785001,1.98859,2.0589252
275,0.87763286,0.85859144,0.6807684,0.8164835,1.7838508,2.1091821,1.5824971,1.7193613
276,0.64444613,0.7179209,0.59155285,0.6581031,1.4373657,1.9566054,1.7214036,1.3846159
277,0.9558883,0.9242847,0.9706756,0.94779265,1.6416831,1.9815048,1.9095944,1.9872603
278,0.8296037,0.8907373,0.78115165,0.85216486,1.8059542,1.8266869,1.8737506,2.100624
279,0.66905105,0.6934447,0.68093044,0.8174434,1.5106754,1.4645076,1.6576535,1.6314082
280,0.54407966,0.5406672,0.4599514,0.53810644,1.64774,1.5087551,1.5146208,1.2777588
281,0.2614894,0.43603754,0.28369045,0.34190106,1.3821518,1.5623296,1.602858,1.6943653
282,0.3729365,0.37656307,0.28466678,0.41773748,1.6370015,1.3486769,1.2709394,1.6823778
283,0.5520201,0.5136863,0.51084447,0.51969075,1.7155545,1.3779697,1.5169631,1.6366565
284,0.6110525,0.34890342,0.5034288,0.5243534,1.6107999,1.5681598,1.5935346,1.5208653
285,0.397789,0.50718546,0.41333103,0.31313026,1.6070683,1.4197179,1.4961463,1.2074271
286,0.47797322,0.4401703,0.5353123,0.48440504,1.4024538,1.3979037,1.5815673,1.7710538
287,0.6715697,0.6071763,0.5948427,0.60164833,2.292831,1.4250841,1.8563104,1.4297961
288,0.68870986,0.47636026,0.5622388,0.56195134,1.8924146,1.3886636,1.4727951,1.7755938
289,0.20050895,0.39721096,0.31295246,0.33393776,0.99646187,1.4079516,1.1954923,1.2372227
290,0.6371629,0.505744,0.69750524,0.59909105,1.5849913,1.4136426,1.7937584,1.8706765
291,0.3815205,0.48832726,0.4612478,0.42224264,1.1453114,1.3803886,1.5242865,1.2829385
292,0.5006373,0.42274463,0.5301099,0.59492743,1.2251885,1.4369786,1.1908321,1.4516095
293,0.3776697,0.36834645,0.2633276,0.35465586,1.205764,1.3427949,0.98072577,1.113606
294,0.5226914,0.53864205,0.6899804,0.65094376,1.4186403,1.416577,1.6118178,1.8154504
295,0.4607364,0.40716404,0.528479,0.4192152,1.1815124,1.2711271,1.3991921,1.456633
296,0.3642125,0.34900367,0.42272514,0.5024257,1.680249,1.1393006,1.4510366,1.8222065
297,0.28783917,0.29007208,0.20788658,0.31265855,1.0257462,1.0194169,1.247736,1.1400298
298,0.5521205,0.49183124,0.4233292,0.5518143,1.3297833,1.2802764,1.5796627,1.4045552
299,0.37878573,0.40106452,0.26238102,0.39056498,1.30419,1.3585498,1.1470375,1.2506384
300,0.45064783,0.49945664,0.3847313,0.42168593,1.2272929,1.7336397,1.1346579,1.304413
301,0.19590664,0.35488284,0.29154986,0.33966535,1.203909,1.1629838,1.0526122,1.1567509
302,0.42046285,0.4262917,0.4379512,0.48368162,1.4026572,1.1547017,1.3433765,1.5289663
303,0.30648994,0.3282014,0.34025902,0.21324623,1.4143652,1.0985004,1.2817173,1.0820022
304,0.7581171,0.7823469,0.72675693,0.98589575,1.742339,1.5573937,1.7110419,2.2112114
305,0.33907425,0.45853394,0.41460788,0.3907051,1.2676916,1.6798548,1.2157756,1.4034309
306,0.6601163,0.58435535,0.4822808,0.53649,1.8976384,1.5598773,1.4000303,1.3817102
307,0.78219485,0.8326192,0.890265,0.79625756,1.7786871,1.766824,2.1850357,1.597802
308,0.5259384,0.7360263,0.68467796,0.46555442,1.1704514,1.5036781,1.556479,1.3181561
309,0.52264047,0.5875822,0.59388864,0.59572643,1.4123788,1.4249437,1.8530989,1.6932023
310,0.70266074,0.7036444,0.7092992,0.582688,1.8226475,1.5509166,1.6038045,1.7202928
311,0.829606,0.8165311,0.95559084,0.7950454,2.0286767,1.5972131,2.00412,1.9725852
312,0.8162736,0.9347502,0.7633635,0.7851655,2.242343,2.0371084,1.8417659,1.8863312
313,0.68534946,0.905701,0.7789259,0.8781446,1.6783997,2.2138925,1.6034375,2.018311
314,0.72486943,0.83318007,0.8276851,0.7915839,1.733332,2.8414888,1.6465703,1.5037308
315,0.8099499,0.8992398,0.9348776,0.83483756,1.8076813,1.8037384,1.4835786,1.701709
316,0.7839822,0.7969979,0.7823785,0.81164265,1.89427,1.5129619,1.957729,2.2978659
317,0.694316,0.7568673,0.80543345,0.7982428,1.5053563,1.5154978,1.8602734,1.8934801
318,0.67167413,0.81108546,0.92550665,0.8137724,1.6125094,2.2193992,2.0156734,1.9088326
319,0.85620904,0.7854772,0.8129103,0.94190985,2.099234,1.9478798,1.781914,2.1967049
320,0.9115582,0.92696273,0.91344094,0.7865224,2.1167138,1.6660415,2.0056217,1.4298927
321,0.57442284,0.69097686,0.7534659,0.6748315,1.4788702,1.3369404,1.9082797,1.5023372
322,0.8345972,1.2116842,0.8633719,1.2180552,1.7915356,2.4459815,2.1022503,2.5185215
323,0.84111226,0.7412456,0.8315651,0.6833689,1.4722767,1.6978151,1.4786607,1.9484444
324,0.8706403,0.84642166,0.8766006,0.87177956,1.7347355,1.9371547,1.890039,1.7807751
325,0.66837776,0.7211583,0.76116145,0.6399027,1.833789,1.5617676,1.730786,1.8980948
